TH-K042;;1;4 896,00;
TH-K041S;;1;3 949,00;1
TH-K040S;;1;3 159,00;
TH-K039MS;;4;10 504,00;1
TH-K036MS;без крутилки 0136;2;9 951,00;1
TH-K035MS;;1;7 108,00;1
TH-K034MS;;1;9 319,00;1
TH-K032MS;;1;9 477,00;
TH-K026;;1;3 870,00;
TH-K022MS;с крутилкой;1;10 267,00;1
TH-K020MS;;1;9 003,00;1
TH-K014;;1;3 870,00;1
TH-K013;;1;2 685,00;1
TH-K012;;1;5 054,00;1
TH-K002;;2;3 712,00;1
TH-K001S;;2;2 606,00;1
TH-K001-1S;;2;2 606,00;1
TN-TH-I169-1M;a2760901480;1;14 216,00;1
TH-I169M;;1;13 584,00;1
TH-I136MS;;6;9 477,00;1
TH-I134-1S;;3;7 898,00;1
TH-I049MS;;3;10 583,00;1
TH-I047MS;;2;7 898,00;1
TH-I044MS;;2;8 055,00;1
TH-I040;;1;3 475,00;
TH-I034S;;1;4 423,00;1
TH-I033S;;1;4 265,00;1
TH-I028;;2;5 844,00;1
TH-I016S;;2;5 686,00;1
TH-I012;;2;2 685,00;1
TH-G528;11658570083;1;4 107,00;1
TH-G516;;1;8 371,00;1
TH-G396;;1;3 238,00;1
TH-G395-1;;1;2 843,00;1
TH-G395;;1;2 843,00;1
TH-G352S;;1;4 896,00;
TH-G349;;1;3 475,00;
TH-G346;;1;3 949,00;1
TH-G334-1S;;1;6 555,00;1
TH-G288;;1;4 739,00;1
TH-G274M;;1;14 847,00;1
TH-G252S;;1;3 791,00;1
TH-G236;;1;3 159,00;1
TH-G223S;;1;4 581,00;1
TH-G164-1S;;1;4 739,00;
TH-G163S;;1;3 791,00;
TH-G154S;;1;3 001,00;1
TH-G148;;1;3 475,00;1
TH-G146MS;;4;5 370,00;1
TH-G143;;1;3 159,00;1
TH-G138;;1;3 712,00;1
TH-G132MS;;1;10 425,00;1
TH-G121S;;1;3 475,00;1
TH-G113;;1;4 739,00;1
TH-G103M;;1;13 426,00;
TH-G098MS;;1;9 319,00;
TH-G097MS;;1;10 109,00;
TH-G093;;1;5 765,00;
TH-G090S;;1;4 344,00;
TH-G088;;1;12 952,00;
TH-G087-1S;;1;4 739,00;1
TH-G086;;1;5 212,00;
TH-G062;;1;3 238,00;
TH-G058MS;;1;9 793,00;
TH-G057;;1;3 396,00;
TH-G056M;;1;9 003,00;1
TH-G044;;1;3 317,00;
TH-G036-1;;2;10 899,00;
TH-BW015;;1;4 739,00;
TH-BM006MS;;1;9 319,00;
CW-1487;;1;679,00;
CW-1250;;1;1 264,00;1
CW-1058;;1;553,00;1
CW-0675-1;;1;1 343,00;1
CW-0436-1B;;1;4 739,00;1
TN-EAW-001;;1;1 106,00;1
TN-EAM-002S;B;1;2 211,00;1
TN-EAI-001;C;3;1 422,00;1
TN-EAI-002;;1;1 422,00;
AC-T024e;;2;6 792,00;1
AC-T017;;1;1 058,00;
AC-T013;;1;1 737,00;
AC-S038;;1;1 816,00;1
AC-S029;;1;1 422,00;
TN-AC-M219e;;1;7 108,00;
AC-M198;;1;1 185,00;1
AC-M168-1ev;;1;1 737,00;
AC-M123;;1;1 137,00;1
AC-M117;;1;2 053,00;
AC-M082-1ev;;1;3 633,00;1
AC-M074;;1;1 422,00;1
AC-M058-1v;AC-M108-1,AC-M099-1;1;1 264,00;
AC-M038;;1;1 343,00;1
AC-M034-2eh;;1;6 950,00;1
AC-M031;;1;1 343,00;1
AC-M027;;1;1 737,00;
AC-M024;;1;1 390,00;
AC-M019;;1;1 185,00;
AC-M018;;1;2 211,00;1
AC-M011;;1;1 658,00;1
AC-M006;;1;1 137,00;1
AC-K234e;;1;6 318,00;
AC-K217eh;;1;9 477,00;1
AC-K204e;;1;6 160,00;1
AC-K202e;;1;6 634,00;
AC-K199eh;;1;5 054,00;
AC-K195e;;1;12 478,00;1
AC-K191eh;;1;4 265,00;
AC-K162eh;;4;4 107,00;1
AC-K158eh;;1;4 265,00;1
AC-K146;;3;1 532,00;
AC-K143-1e;;1;15 795,00;1
AC-K134-1ev;;1;948,00;1
AC-K132e;;1;4 896,00;1
AC-K117e;;1;6 160,00;1
AC-K114eh;;1;6 792,00;1
AC-K113eh;;1;6 950,00;1
AC-K112;;1;2 527,00;
AC-K110;;1;2 559,00;
AC-K109;;1;1 580,00;1
AC-K106eh;;1;7 108,00;1
AC-K105eh;;1;7 740,00;
AC-K103-2v;;2;853,00;1
AC-K103-1ev;AC-K067-1ev / AC-K299-2ev;1;790,00;1
AC-K085-2ev;;2;1 185,00;
AC-K085;;1;1 106,00;1
AC-K083;;3;1 516,00;
AC-K082;;1;1 343,00;1
AC-K041;Старое AC-K080,AC-K079;1;1 343,00;1
AC-K067;;1;1 422,00;1
AC-K038;Старое AC-K080-1;1;1 580,00;1
AC-K016;;1;1 343,00;1
AC-K015-1e;;1;4 739,00;
AC-K013;;3;1 816,00;1
AC-K012;;3;1 895,00;
AC-K011;;2;1 422,00;1
AC-I111;;1;2 211,00;1
AC-I098e;;1;7 108,00;1
AC-I091-1;;1;1 295,00;1
AC-I089e;;1;15 321,00;1
AC-I085e;;2;9 635,00;1
AC-I078;;1;2 132,00;1
AC-I073-1ev;;3;2 290,00;1
AC-I045;;3;1 137,00;1
AC-I040-1ev;Старое AC-I093-1e/ AC-G276-1ev;3;1 658,00;
AC-I038;;3;1 121,00;1
AC-I026;;1;1 501,00;1
AC-I021;;1;1 264,00;
AC-I008;;1;1 895,00;
AC-I006;;1;2 132,00;
AC-H028;;1;1 216,00;1
AC-H015e;;1;60 811,00;
AC-H008;;1;6 002,00;1
AC-H007;;1;5 370,00;1
AC-H003;;1;1 137,00;1
AC-H002;;1;1 137,00;1
AC-G732e;;1;7 582,00;
AC-G717eh;;1;4 739,00;
AC-G689e;Заменили на AC-G690e;1;8 055,00;
AC-G537eh;;1;7 266,00;
AC-G533eh;;1;6 002,00;
AC-G522eh;;1;7 898,00;
AC-G517eh;;1;6 792,00;
AC-G516eh;;1;7 266,00;
AC-G505eh;;2;3 791,00;1
AC-G481eh;;1;4 107,00;1
AC-G404eh;;1;5 686,00;1
AC-G403eh;;1;7 424,00;1
AC-G397eh;;1;7 424,00;
AC-G394eh;;1;6 792,00;1
AC-G392eh;;1;7 740,00;1
AC-G383eh;;1;4 265,00;1
AC-G346eh;;1;5 686,00;1
AC-G318e;;2;5 212,00;1
AC-G299e;;1;5 054,00;
AC-G296e;Старое AC-G273e;2;4 896,00;1
AC-G295eh;;1;6 950,00;1
AC-G292eh;;3;4 423,00;
AC-G284-2v;;1;979,00;1
AC-G284;;1;1 153,00;1
AC-G276e;;3;10 109,00;1
AC-G275-1ev;;1;2 922,00;
AC-G267e;;1;5 054,00;1
AC-G267-2ev;;1;3 317,00;
AC-G267-1e;;1;5 370,00;1
AC-G266e;;1;4 739,00;1
AC-G264eh;;1;7 424,00;
AC-G263eh;;1;6 950,00;1
AC-G393eh;AC-G263-1eh;2;7 424,00;
AC-G262eh;;1;7 424,00;1
AC-G261eh;;1;7 424,00;1
AC-G260eh;;1;6 792,00;1
AC-G250eh;;3;4 107,00;1
AC-G249eh;;1;7 898,00;
AC-G248eh;;1;7 898,00;
AC-G247eh;;1;8 055,00;
AC-G246eh;;1;8 055,00;
AC-G245-1eh;;1;7 108,00;1
AC-G244eh;;2;4 107,00;1
AC-G234eh;;1;4 265,00;1
AC-G231eh-GB;;1;5 686,00;
AC-G231eh;;1;7 582,00;1
AC-G229eh;;1;6 950,00;
AC-G227eh;;1;7 740,00;
AC-G225eh;;2;4 107,00;1
AC-G224eh;;1;6 792,00;1
AC-G222eh;;2;7 108,00;
AC-G219eh;;1;4 265,00;
AC-G216e;;3;4 739,00;1
AC-G216-2e;;1;4 423,00;
AC-G158e;;1;6 634,00;
AC-G152eh;;3;4 107,00;1
AC-G150eh;;2;3 633,00;1
AC-G112-2;;1;1 501,00;
AC-G112;;1;1 501,00;1
AC-G088;;1;1 358,00;
AC-G082;;1;1 737,00;
AC-G076;;1;1 422,00;1
AC-G072;;1;1 737,00;
AC-G065;;1;1 580,00;1
AC-G054;;1;1 737,00;1
AC-G043;;1;1 185,00;1
AC-G037;;2;1 580,00;1
AC-G034;;2;1 422,00;1
AC-G024;;1;1 185,00;
AC-CZ002-1;;1;1 580,00;1
AC-CZ002;;1;1 295,00;1
AC-BW033e;;1;7 582,00;1
AC-BW009;;1;1 453,00;1
AC-BW008-2ev;;2;1 737,00;
AC-BW008;;1;1 816,00;1
AC-BW007;;1;1 658,00;
AC-BW004;;1;1 232,00;1
AC-BM003-1e;;2;9 161,00;
AC-BM002;;1;1 737,00;
AC-BM001e;;1;5 370,00;
TF035-VG5;;1;6 318,00;1
TF035-VG3;;2;6 002,00;1
TF035-VG13;;2;7 424,00;1
TF035-VG12B;;4;6 950,00;1
TF035-VG10BR;;4;6 160,00;1
TF035-VG1;;2;5 844,00;1
TF035-022;TF035-031;1;5 686,00;
TF035-029;;1;5 054,00;1
TF035-016;;1;5 212,00;1
TF035-009;;3;5 054,00;1
TF035-008;;1;5 528,00;1
TF035-002;;3;5 054,00;1
TF035-001;;1;5 370,00;1
TF035-000;;2;5 686,00;1
TD05-025;;2;6 950,00;1
TD05-004;;1;6 318,00;1
TD05-001;;2;7 582,00;1
TD04-VG8;;1;7 898,00;
TD04-VG6;;1;8 213,00;1
TD04-VG5;;2;6 634,00;1
TD04-VG4;;5;8 055,00;1
TD04-VG3;;1;7 582,00;
TD04-VG2;;1;6 634,00;1
TD04-VG13;;1;8 371,00;1
TD04-VG12;;1;6 634,00;1
TD04-VG1;;2;6 634,00;1
TD04-138BR;;1;7 740,00;1
TD04-109BR;;1;7 108,00;1
TD04-087;;1;6 792,00;
TD04-083;;1;6 476,00;1
TD04-073;;3;6 634,00;1
TD04-066;;1;5 528,00;1
TD04-062;;1;6 634,00;1
TD04-061;;1;6 476,00;1
TD04-055;;1;5 686,00;
TD04-051B;;1;7 424,00;1
TD04-049;;1;8 213,00;1
TD04-048;;1;5 686,00;1
TD04-046;;1;6 160,00;1
TD04-039;;1;5 370,00;1
TD04-038;;1;6 160,00;
TD04-036R;;1;6 476,00;1
TD04-029;;1;6 634,00;1
TD04-019;;2;6 318,00;1
TD04-018;;1;6 476,00;
TD04-017;;2;6 318,00;1
TD04-014;;1;6 476,00;1
TD04-010;;3;6 476,00;
TD04-009;;2;6 476,00;1
TD04-008;;1;6 476,00;
TD04-003;;2;5 054,00;1
TD04-002;;1;5 054,00;1
TD03-034BR;;1;6 634,00;1
TD03-027B;;1;7 108,00;
TD03-007;;5;6 002,00;1
TD03-005;;1;6 002,00;1
TD03-003;;2;6 160,00;1
TD02-051BR;;1;6 634,00;1
TD02-023;;1;5 370,00;
TD02-017;;1;5 212,00;1
TD02-016;;1;4 896,00;
TD02-014BR;;1;6 318,00;1
TD02-005R;;1;6 318,00;
TD02-004;;10;5 370,00;1
TD02-001;;2;4 581,00;1
TA45-009;;1;10 267,00;
T4-085;;1;7 266,00;
T4-082;;1;7 108,00;1
T4-063;;1;7 424,00;1
T2-085;;1;5 528,00;1
T2-051;;1;5 212,00;
T2-048;;2;6 318,00;1
T2-047;;1;5 212,00;1
T2-024;;1;4 896,00;1
T2-018;;1;4 896,00;
T2-006;;1;6 160,00;1
T2-005;;1;5 528,00;
T2-002;;1;6 318,00;1
T2-000;;2;4 739,00;1
S4-008B;;1;15 321,00;
S3-104;;1;10 583,00;1
S2-073;;1;10 109,00;1
S2-046;;1;8 845,00;1
S2-036;;1;9 003,00;1
S2-015;;2;8 845,00;1
S2-006;S2B;2;8 055,00;1
S1-009;;1;6 002,00;1
S1-006;;1;5 370,00;1
S1-002;;1;6 318,00;1
S1-001;;1;6 002,00;1
S1-000;;1;5 370,00;1
RHF5-089B;;1;8 687,00;1
RHF5-088;;1;7 898,00;1
RHF5-081;;1;7 266,00;
RHF5-073;VIGJ;2;7 266,00;1
RHF5-065;;1;6 792,00;1
RHF5-061;;1;9 003,00;1
RHF5-058;;1;8 371,00;1
RHF5-055;Старое RHF5-051;3;7 424,00;
RHF5-045;;1;7 424,00;1
RHF5-037;;2;6 792,00;1
RHF5-033BR;;2;8 213,00;1
RHF5-031BR;;1;7 740,00;1
RHF5-027;;2;6 792,00;1
RHF5-026;;2;6 792,00;1
RHF5-024-1;;1;7 582,00;1
RHF5-024;;2;7 582,00;1
RHF5-020;;3;7 266,00;1
RHF5-019;;1;6 792,00;1
RHF5-018;;3;7 424,00;
RHF5-017;;2;6 950,00;
RHF5-009;;1;7 266,00;1
RHF5-008;;2;6 792,00;1
RHF5-007;Старое RHF5-060;1;7 108,00;1
RHF5-005G;;3;13 426,00;1
RHF5-004;;1;6 476,00;1
RHF5-001;;1;6 634,00;1
RHF4-116B;Старое RHF5-092;1;8 371,00;1
RHF4-115B;Старое RHF5-093;2;7 582,00;1
RHF4-109;;1;7 266,00;
RHF4-091;;1;8 529,00;1
RHF4-083B;;1;8 371,00;
RHF4-081;;1;6 792,00;1
RHF4-077;;1;7 740,00;
RHF4-072B;;1;7 424,00;1
RHF4-059BR;;1;8 055,00;1
RHF4-053;;1;7 898,00;1
RHF4-052;;6;7 898,00;1
RHF4-051B;;1;7 898,00;1
RHF4-040;;1;8 055,00;1
RHF4-029;;1;6 318,00;1
RHF4-028;;2;6 792,00;1
RHF4-026;;1;7 108,00;
RHF4-021;;1;6 634,00;1
RHF4-018;;1;6 318,00;1
RHF4-017;;2;7 582,00;1
RHF4-011;;1;6 318,00;
RHF4-009;;1;5 844,00;1
RHF4-007;;1;6 318,00;
RHF4-003;;2;6 318,00;1
RHF3-055B;;2;7 266,00;1
RHF3-052;;2;6 950,00;1
RHF3-035BR;;1;7 424,00;1
RHF3-033B;;2;7 740,00;1
RHF3-030;;1;7 108,00;1
RHF3-012B;;2;7 108,00;1
RHF3-011;;1;7 582,00;1
RHB5-011;;1;6 950,00;1
R2S-044-LB;;1;12 320,00;1
R2S-044-HB;;1;7 266,00;1
R2S-042-L;;1;7 740,00;1
R2S-021-H;R2S-042-H;3;5 054,00;1
R2S-039-LB;;1;7 740,00;1
R2S-036-HB;;1;7 266,00;1
R2S-035-1-LB;;1;7 898,00;1
R2S-035-1-HB;;1;6 318,00;1
R2S-031-LB;;1;7 266,00;1
R2S-028-LB;;1;7 108,00;1
R2S-028-HB;;1;6 160,00;1
R2S-021-L;;1;6 792,00;1
R2S-020-L;;2;7 424,00;1
R2S-020-H;;2;6 002,00;1
R2S-018-L;;1;12 478,00;1
R2S-018-H;;1;7 898,00;1
R2S-014-H;;1;7 898,00;
R2S-013-L;;2;6 634,00;1
R2S-013-H;;1;5 212,00;1
R2S-012-HB;;3;9 003,00;1
R2S-011-L;Старое R2S-011-L / K26-006;1;7 898,00;1
R2S-010-L;;2;10 425,00;1
R2S-007-L;;1;10 899,00;1
R2S-005-LB;;3;6 318,00;1
R2S-005-HB;;2;5 054,00;1
R2S-003-LB;;1;6 792,00;1
R2S-003-HB;;5;4 739,00;1
R2S-001-LB;Старое R2S-016-L;2;6 002,00;1
R2S-000-LB;;2;6 160,00;1
R2S-000-L1B;;3;5 844,00;1
R2S-000-HB;;5;5 370,00;1
NGT-019B;;1;7 740,00;
NGT-016BR;;1;6 792,00;
NGT-015BR;;1;7 740,00;1
KP39-035B;;3;6 318,00;1
KP39-034;;1;6 160,00;1
KP39-027;;2;6 002,00;1
KP39-025;;1;6 160,00;1
KP39-024;;1;6 160,00;1
KP39-022;Старое R2S-025-H;2;5 212,00;1
KP39-021;;3;6 318,00;1
KP39-020;;3;6 002,00;1
KP39-016;;1;5 844,00;1
KP39-015;;2;6 318,00;1
KP39-014;;2;7 424,00;1
KP39-013;;2;5 528,00;1
KP39-012;;1;5 528,00;1
KP39-011;;1;6 002,00;
KP39-010;;1;5 844,00;1
KP39-009;;2;5 054,00;1
KP39-007;;1;5 844,00;1
KP39-006;;6;5 686,00;1
KP39-005;;1;5 686,00;1
KP39-004;;1;5 686,00;1
KP39-002;;1;5 212,00;1
KP39-001;;1;5 212,00;1
KP35-016B;;1;6 950,00;
KP35-014;;1;6 002,00;1
KP35-013;;1;5 054,00;1
KP35-010B;пара: K16-028;4;6 160,00;1
KP35-005;;1;5 054,00;1
KP35-003;;1;4 739,00;1
KP31-000;;1;5 370,00;1
KAM-035-CFB;;1;7 898,00;1
KAM-028;TKP50;1;7 108,00;1
K29-003B;;1;12 636,00;1
K29-000B;;1;12 636,00;1
K26-027B;;1;10 109,00;1
K26-009;;1;7 108,00;1
K26-008;;1;7 582,00;1
K16-011;;1;6 318,00;1
K16-000B;;4;5 528,00;1
K14-017;;1;6 476,00;1
K14-011;;1;5 844,00;1
K14-009;;1;5 844,00;1
K0CG-010BR;;1;7 740,00;1
K0CG-007BR;K0CG-008BR;1;8 371,00;
K0CG-003BR;;1;7 740,00;1
K0CG-002B;;1;7 740,00;
K04-063;;1;6 476,00;1
K04-052B;;1;6 634,00;
K04-048;;1;8 213,00;1
K04-047;;2;8 055,00;1
K04-036;;1;7 108,00;1
K04-034B;;1;6 002,00;1
K04-028;;1;7 898,00;1
K04-022;;1;7 582,00;1
K04-020-C;;2;5 370,00;1
K04-019;;3;6 160,00;1
K04-016;;3;7 582,00;1
K04-015;;1;6 160,00;1
K04-011;;1;7 424,00;
K04-007;;1;6 002,00;1
K04-004;;1;5 212,00;1
K03-176;;3;6 318,00;1
K03-155BR;;2;7 740,00;1
K03-129B;;1;7 740,00;1
K03-121BR;;2;7 740,00;1
K03-118;;1;6 002,00;1
K03-114B;;2;7 740,00;1
K03-108B;;1;7 898,00;
K03-099B;;1;7 740,00;
K03-099-1B;;1;7 424,00;1
K03-095B;;1;8 213,00;1
K03-094B;;1;6 634,00;1
K03-091B;;1;8 845,00;1
K03-084BR;;1;7 898,00;
K03-074;;1;6 476,00;
K03-069B;;1;7 108,00;1
K03-068B;;1;8 371,00;
K03-067BR;;7;7 108,00;1
K03-062B;;1;7 108,00;1
K03-060;;2;6 160,00;1
K03-054B;;1;6 476,00;1
K03-051B;;1;8 213,00;
K03-048B;;1;6 318,00;1
K03-047;;3;6 318,00;1
K03-043B;;2;6 792,00;1
K03-041;;6;6 160,00;1
K03-040;;2;6 002,00;1
K03-038B;;1;6 318,00;1
K03-035;K03-035;1;6 792,00;1
K03-031;;4;5 844,00;1
K03-027;;1;5 212,00;
K03-024;;1;5 844,00;1
K03-023;;2;4 896,00;1
K03-022;;1;5 686,00;
K03-019;;1;4 896,00;1
K03-016;;1;5 844,00;1
K03-014;;1;5 054,00;1
K03-013;;1;4 896,00;1
K03-009;;1;5 686,00;1
K03-002;Старое K03-077;2;5 686,00;1
K03-000;;1;4 896,00;1
HY55-015B;;3;45 490,00;1
HY55-003;;3;38 382,00;1
HY55-002;;1;38 224,00;1
HY40-003;;1;36 644,00;1
HX5-081;3597659;1;10 741,00;1
HX5-059;;1;11 372,00;1
HX5-042B;;1;13 268,00;1
HX5-014;;1;12 162,00;1
HX5-008;;1;11 530,00;1
HX5-002;;1;11 688,00;1
HX-179-C;;1;8 213,00;
HX-009;;1;7 266,00;1
HX25-001;;2;5 212,00;1
HT-005;;1;8 529,00;1
HE5-025B;;2;14 373,00;1
HE5-018;;1;12 794,00;1
HE5-008;;3;12 794,00;1
HE-024;;1;5 528,00;1
HE-021;;1;5 844,00;1
HE-010;;2;5 370,00;1
HE-009;;1;6 002,00;1
GTR-039BG;;2;16 585,00;1
GTR-012G;;1;16 427,00;1
GTA-018;Старое GT42-018;2;13 426,00;1
GTA-016;;1;19 428,00;1
GTA-012;;2;9 951,00;1
GTA-007;;1;23 219,00;
GTA-006;;1;14 531,00;
GTA-000;;1;31 274,00;
GT42-027;;1;11 846,00;1
GT42-022;;1;10 899,00;
GT40-020;;1;13 426,00;1
GT35-003;;1;10 425,00;1
GT32-019-2;;1;9 793,00;1
GT32-004;;1;8 213,00;
GT30-006;;1;11 530,00;1
GT25-028;;1;6 476,00;1
GT25-018;;1;5 686,00;1
GT25-013;;3;6 160,00;1
GT25-006;GT25-021;4;5 370,00;1
GT25-005;;2;5 370,00;1
GT25-002;;2;6 476,00;1
GT25-000;;2;6 792,00;
GT23-004;;2;6 792,00;1
GT23-003;;1;6 476,00;1
GT23-006;gt23-001;2;7 898,00;1
GT22-119R;;1;7 898,00;
GT22-118R;;1;7 898,00;
GT22-114B;;1;7 740,00;1
GT22-089;;1;7 582,00;
GT22-088;;1;8 371,00;1
GT22-085BR;;4;7 582,00;1
GT22-081;;3;7 898,00;1
GT22-080;;1;7 898,00;1
GT22-064;;1;8 371,00;1
GT22-061;;1;7 582,00;
GT22-054R;;2;7 266,00;1
GT22-053R;;2;7 266,00;1
GT22-048;Старое GT22-006;2;6 634,00;1
GT22-046;;1;8 213,00;
GT22-045;;2;8 055,00;1
GT22-043R;Старое GT22-044;2;7 898,00;1
GT22-038;;1;7 266,00;
GT22-036-1;;1;5 844,00;1
GT22-036;;2;6 950,00;
GT22-034;;3;7 740,00;1
GT22-033;;1;7 898,00;1
GT22-031;;1;6 476,00;1
GT22-028;;1;5 370,00;
GT22-026;;1;8 055,00;1
GT22-020;;4;6 950,00;1
GT22-018;;1;7 108,00;
GT22-017;;1;6 792,00;
GT22-013;;1;5 528,00;1
GT22-011;;1;5 528,00;
GT22-009;;1;7 108,00;
GT22-008;;2;7 108,00;1
GT22-007;;1;6 634,00;1
GT22-005;;1;6 950,00;1
GT22-004;;1;6 792,00;1
GT22-002;;1;6 792,00;
GT22-001;;1;6 634,00;
GT22-000-1;;1;7 108,00;1
GT22-000;;1;6 792,00;1
GT20-097B;;1;8 371,00;1
GT20-095B;;1;9 951,00;
GT20-089;;2;6 634,00;
GT20-081;;2;8 213,00;1
GT20-078BG;;4;16 585,00;1
GT20-077;;1;7 740,00;1
GT20-068;;1;8 845,00;1
GT20-066;;3;8 845,00;1
GT20-062;;1;7 424,00;1
GT20-061;;1;8 845,00;1
GT20-057;;1;8 371,00;1
